( 2023/02/09 17:11:46.344) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 17:17:27.903) #left_data: ,0.21,0,0,0,0,0,0,0
( 2023/02/09 17:17:27.962) #left_data: ,0.13,0,0,0,0,0,0,0
( 2023/02/09 17:17:28.024) #left_data: ,0.08,0,0.07,0,0,0,0,0
( 2023/02/09 17:17:28.084) #left_data: ,0.08,0,0.07,0,0,0,0,0
( 2023/02/09 17:17:28.146) #left_data: ,0.06,0,0,0,0,0.02,1.07,0.8
( 2023/02/09 17:17:28.203) #left_data: ,0.28,0,0,0.52,0,1.2,7.05,7.31
( 2023/02/09 17:17:28.262) #left_data: ,0.28,0,0,0.52,0,1.2,7.05,7.31
( 2023/02/09 17:17:28.327) #left_data: ,4.03,1.05,1.59,1.67,0,1.94,5.01,3.55
( 2023/02/09 17:17:28.391) #left_data: ,3.91,0.66,2.39,1.96,0,1.26,1.01,1.07
( 2023/02/09 17:17:28.452) #left_data: ,2.92,1.3,2.76,1.99,0,0.81,0.96,0.48
( 2023/02/09 17:17:28.511) #left_data: ,2.92,1.3,2.76,1.99,0,0.81,0.96,0.48
( 2023/02/09 17:17:28.568) #left_data: ,3.66,3.08,4.03,2.98,0,1.02,0.32,0.05
( 2023/02/09 17:17:28.627) #left_data: ,5.3,4.3,4.85,3.47,0,1.21,0,0
( 2023/02/09 17:17:28.692) #left_data: ,5.3,4.3,4.85,3.47,0,1.21,0,0
( 2023/02/09 17:17:28.757) #left_data: ,6.8,4.35,4.59,2.26,0,0.21,0,0
( 2023/02/09 17:17:28.818) #left_data: ,0.77,0,0,0,0,0,0,0
( 2023/02/09 17:17:28.877) #left_data: ,0.12,0,0,0,0,0,0,0
( 2023/02/09 17:17:28.936) #left_data: ,0.12,0,0,0,0,0,0,0
( 2023/02/09 17:17:29.000) #left_data: ,0.14,0,0,0,0,0,0,0
( 2023/02/09 17:17:29.132) #left_data: ,0.05,0,0,0,0,0,0,0
( 2023/02/09 17:17:29.189) #left_data: ,0.05,0,0,0,0,0,0,0
( 2023/02/09 17:17:29.248) #left_data: ,0.01,0,0.02,0,0,0,0,0
( 2023/02/09 17:17:29.312) #left_data: ,0,0,0.01,0.08,0,0.35,6.8,7.48
( 2023/02/09 17:17:29.379) #left_data: ,2.58,0.16,1.16,1.37,0.01,2.34,6.57,6.65
( 2023/02/09 17:17:29.441) #left_data: ,4.17,1.15,2.18,2.56,0.03,2.79,4.17,3.29
( 2023/02/09 17:17:29.499) #left_data: ,4.4,0.58,2.89,2.76,0,2.26,0.76,0.82
( 2023/02/09 17:17:29.557) #left_data: ,4.4,0.58,2.89,2.76,0,2.26,0.76,0.82
( 2023/02/09 17:17:29.617) #left_data: ,3.86,0.63,3.32,2.95,0,1.07,0.05,0.08
( 2023/02/09 17:17:29.683) #left_data: ,3.95,0.79,3.74,3.29,0,0.57,0,0
( 2023/02/09 17:17:29.748) #left_data: ,4.4,1.83,4.49,3.91,0,0.54,0,0
( 2023/02/09 17:17:29.808) #left_data: ,5.42,3.18,5.12,4.21,0,1.22,0,0
( 2023/02/09 17:17:29.866) #left_data: ,6.13,2.73,5.36,3.95,0,0.52,0,0
( 2023/02/09 17:17:29.936) #left_data: ,4.45,0.13,1.65,1.92,0,0,0,0
( 2023/02/09 17:17:29.997) #left_data: ,0.51,0,0,0.22,0,0,0,0
( 2023/02/09 17:17:30.061) #left_data: ,0.04,0,0,0,0,0,0,0
( 2023/02/09 17:17:30.124) #left_data: ,0.03,0,0,0,0,0,0,0
( 2023/02/09 17:17:30.181) #left_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:17:30.240) #left_data: ,0.04,0,0,0,0,0,0,0
( 2023/02/09 17:17:30.303) #left_data: ,0.04,0,0,0,0,0,0,0
( 2023/02/09 17:17:30.374) #left_data: ,0.03,0,0.04,0,0,0,0,0
( 2023/02/09 17:17:30.436) #left_data: ,0,0,0,0,0,0.15,5.54,5.99
( 2023/02/09 17:17:30.494) #left_data: ,0,0,0,0,0,0.15,5.54,5.99
( 2023/02/09 17:17:30.551) #left_data: ,2.73,0,0.68,0.9,0,1.92,6.8,7.13
( 2023/02/09 17:17:30.616) #left_data: ,4.96,0.47,1.45,1.45,0,1.34,2.79,1.92
( 2023/02/09 17:17:30.684) #left_data: ,4.96,0.47,1.45,1.45,0,1.34,2.79,1.92
( 2023/02/09 17:17:30.753) #left_data: ,4.85,1.45,1.96,1.49,0,0.28,1.15,0.94
( 2023/02/09 17:17:30.811) #left_data: ,5.42,3.08,3.25,2.16,0,0.09,0.24,0.18
( 2023/02/09 17:17:30.868) #left_data: ,5.42,3.08,3.25,2.16,0,0.09,0.24,0.18
( 2023/02/09 17:17:30.928) #left_data: ,6.2,4.26,4.21,2.76,0,1.15,0.02,0
( 2023/02/09 17:17:30.991) #left_data: ,7.31,4.96,4.8,2.7,0,0.56,0,0
( 2023/02/09 17:17:31.059) #left_data: ,7.67,2.42,3.32,1.16,0,0,0,0
( 2023/02/09 17:17:31.123) #left_data: ,4.08,0,0.26,0.03,0,0,0,0
( 2023/02/09 17:17:31.181) #left_data: ,0.28,0,0,0,0,0,0,0
( 2023/02/09 17:17:31.240) #left_data: ,0.19,0,0,0,0,0,0,0
( 2023/02/09 17:17:31.305) #left_data: ,0.13,0,0,0,0,0,0,0
( 2023/02/09 17:17:31.372) #left_data: ,0.13,0,0,0,0,0,0,0
( 2023/02/09 17:17:31.435) #left_data: ,0.03,0,0.02,0,0,0,0,0
( 2023/02/09 17:17:31.496) #left_data: ,0,0,0.09,0,0,0,0,0
( 2023/02/09 17:17:31.556) #left_data: ,0,0,0,0,0,0.01,1.94,1.34
( 2023/02/09 17:17:31.621) #left_data: ,0,0,0,0,0,0.01,1.94,1.34
( 2023/02/09 17:17:31.687) #left_data: ,0.31,0.45,0,0.72,0,0.76,6.57,6.8
( 2023/02/09 17:17:31.752) #left_data: ,0.57,0.42,2.01,1.94,0,1.37,5.54,5.3
( 2023/02/09 17:17:31.816) #left_data: ,0.57,0.42,2.01,1.94,0,1.37,5.54,5.3
( 2023/02/09 17:17:31.875) #left_data: ,0.86,2.21,3.22,2.42,0,0.45,1.16,0.19
( 2023/02/09 17:17:31.938) #left_data: ,0.86,2.21,3.22,2.42,0,0.45,1.16,0.19
( 2023/02/09 17:17:32.004) #left_data: ,1.23,3.18,3.78,2.67,0,0.1,1.16,0.65
( 2023/02/09 17:17:32.068) #left_data: ,1.37,4.08,4.49,3.29,0,0.15,0.44,0.18
( 2023/02/09 17:17:32.130) #left_data: ,3.78,5.01,5.3,4.03,0,1.22,0,0
( 2023/02/09 17:17:32.188) #left_data: ,6.2,4.85,5.3,3.15,0,0.38,0,0
( 2023/02/09 17:17:32.248) #left_data: ,7.05,0.73,1.3,0.87,0,0,0,0
( 2023/02/09 17:17:32.313) #left_data: ,1.18,0,0.01,0,0,0,0,0
( 2023/02/09 17:17:32.381) #left_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:17:32.443) #left_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:17:32.499) #left_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:17:32.561) #left_data: ,0.06,0,0,0,0,0,0,0
( 2023/02/09 17:17:32.621) #left_data: ,0.04,0,0.05,0,0,0,0,0
( 2023/02/09 17:17:32.688) #left_data: ,0.04,0,0.05,0,0,0,0,0
( 2023/02/09 17:17:32.750) #left_data: ,0,0,0,0,0,0,0.47,0.41
( 2023/02/09 17:17:32.806) #left_data: ,0.21,0.04,0.89,1.37,0,2.5,6.72,7.13
( 2023/02/09 17:17:32.862) #left_data: ,0.21,0.04,0.89,1.37,0,2.5,6.72,7.13
( 2023/02/09 17:17:32.921) #left_data: ,1.67,0.88,1.49,2.39,0.01,2.85,5.3,4.9
( 2023/02/09 17:17:32.985) #left_data: ,1.51,1.16,2.16,2.76,0,2.67,0.9,1.02
( 2023/02/09 17:17:33.052) #left_data: ,1.55,1.21,2.44,2.85,0,2.28,0.66,0.66
( 2023/02/09 17:17:33.118) #left_data: ,1.96,0.66,2.95,3.05,0,1.89,0.51,0.44
( 2023/02/09 17:17:33.177) #left_data: ,3.36,1.85,3.66,3.58,0,1.96,0.22,0.13
( 2023/02/09 17:17:33.235) #left_data: ,4.96,3.51,4.64,4.08,0,0.46,0,0
( 2023/02/09 17:17:33.302) #left_data: ,6.2,3.15,4.85,3.36,0,0.38,0,0
( 2023/02/09 17:17:33.364) #left_data: ,5.54,0.43,0.98,1.18,0,0,0,0
( 2023/02/09 17:17:33.423) #left_data: ,5.54,0.43,0.98,1.18,0,0,0,0
( 2023/02/09 17:17:33.480) #left_data: ,0.03,0,0,0,0,0,0,0
( 2023/02/09 17:17:33.536) #left_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:17:33.593) #left_data: ,0.11,0,0,0,0,0,0,0
( 2023/02/09 17:17:33.650) #left_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:17:33.711) #left_data: ,0.04,0,0,0,0,0,0,0
( 2023/02/09 17:17:33.771) #left_data: ,0.04,0,0,0,0,0,0,0
( 2023/02/09 17:17:33.829) #left_data: ,0,0,0,0,0,0.02,2.98,2.76
( 2023/02/09 17:17:33.888) #left_data: ,0.35,0,0,0.9,0,0.98,7.31,7.58
( 2023/02/09 17:17:33.953) #left_data: ,0.35,0,0,0.9,0,0.98,7.31,7.58
( 2023/02/09 17:17:34.020) #left_data: ,1.37,0.23,1.24,1.53,0,2.13,6.72,6.57
( 2023/02/09 17:17:34.138) #left_data: ,1.89,0.96,2.67,2.47,0,1.74,0.49,0.49
( 2023/02/09 17:17:34.196) #left_data: ,1.72,1.61,3.11,2.36,0,1.28,1.01,0.86
( 2023/02/09 17:17:34.260) #left_data: ,1.89,1.96,3.47,2.7,0,1.3,0.57,0.47
( 2023/02/09 17:17:34.325) #left_data: ,3.25,3.08,4.17,3.47,0,1.59,0.34,0.22
( 2023/02/09 17:17:34.387) #left_data: ,5.07,4.49,5.07,3.86,0,1.25,0,0
( 2023/02/09 17:17:34.445) #left_data: ,6.49,3.82,4.69,2.82,0,0.21,0,0
( 2023/02/09 17:17:34.503) #left_data: ,5.36,0.73,1.23,0.69,0,0,0,0
( 2023/02/09 17:17:34.563) #left_data: ,0.28,0,0,0,0,0,0,0
( 2023/02/09 17:17:34.629) #left_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:17:34.693) #left_data: ,0.1,0,0,0,0,0,0,0
( 2023/02/09 17:17:34.757) #left_data: ,0.14,0,0,0,0,0,0,0
( 2023/02/09 17:17:34.816) #left_data: ,0.2,0,0,0,0,0,0,0
( 2023/02/09 17:17:34.876) #left_data: ,0.15,0,0,0,0,0,0,0
( 2023/02/09 17:17:34.941) #left_data: ,0.09,0,0.01,0,0,0,0,0
( 2023/02/09 17:17:35.006) #left_data: ,0.3,0,0,0.89,0,0.79,7.05,7.86
( 2023/02/09 17:17:35.066) #left_data: ,0.3,0,0,0.89,0,0.79,7.05,7.86
( 2023/02/09 17:17:35.123) #left_data: ,2.42,0.03,1.03,1.49,0,2.03,6.72,6.97
( 2023/02/09 17:17:35.182) #left_data: ,3.74,0.8,1.3,2.18,0,1.89,5.24,4.4
( 2023/02/09 17:17:35.246) #left_data: ,3.51,0.2,1.96,1.96,0,1.21,2.82,1.61
( 2023/02/09 17:17:35.309) #left_data: ,3.01,1.11,2.42,2.21,0,0.34,0.35,0.9
( 2023/02/09 17:17:35.371) #left_data: ,3.43,2.44,2.98,2.26,0,0,0.89,0.46
( 2023/02/09 17:17:35.431) #left_data: ,3.43,2.44,2.98,2.26,0,0,0.89,0.46
( 2023/02/09 17:17:35.488) #left_data: ,5.66,4.8,4.96,3.55,0,1.05,0,0
( 2023/02/09 17:17:35.546) #left_data: ,6.8,4.17,4.45,2.53,0,0.2,0,0
( 2023/02/09 17:17:35.611) #left_data: ,5.07,0.2,0.77,0.68,0,0,0,0
( 2023/02/09 17:17:35.675) #left_data: ,5.07,0.2,0.77,0.68,0,0,0,0
( 2023/02/09 17:17:35.738) #left_data: ,0.12,0,0,0,0,0,0,0
( 2023/02/09 17:17:35.795) #left_data: ,0.17,0,0,0,0,0,0,0
( 2023/02/09 17:17:35.855) #left_data: ,0.17,0,0,0,0,0,0,0
( 2023/02/09 17:17:35.921) #left_data: ,0.17,0,0,0,0,0,0,0
( 2023/02/09 17:17:35.986) #left_data: ,0.1,0,0,0,0,0,0,0
( 2023/02/09 17:17:36.047) #left_data: ,0.07,0,0.07,0,0,0,0,0
( 2023/02/09 17:17:36.105) #left_data: ,0.02,0,0.03,0,0,0,0,0
( 2023/02/09 17:17:36.165) #left_data: ,0,0,0,0,0,0.14,5.48,5.92
( 2023/02/09 17:17:36.225) #left_data: ,0.65,0,0.08,1.22,0,1.99,6.8,7.48
( 2023/02/09 17:17:36.290) #left_data: ,0.65,0,0.08,1.22,0,1.99,6.8,7.48
( 2023/02/09 17:17:36.355) #left_data: ,0.96,0.29,0.1,1.57,0,2.61,6.13,6.13
( 2023/02/09 17:17:36.414) #left_data: ,0.91,0.38,2.61,2.61,0,2.44,0.81,0.09
( 2023/02/09 17:17:36.473) #left_data: ,0.85,1.07,3.22,2.85,0,2.26,0.85,0.66
( 2023/02/09 17:17:36.534) #left_data: ,0.85,1.07,3.22,2.85,0,2.26,0.85,0.66
( 2023/02/09 17:17:36.599) #left_data: ,1.59,1.76,3.86,3.29,0,2.26,0.52,0.29
( 2023/02/09 17:17:36.667) #left_data: ,5.3,4.08,5.6,4.21,0,0.96,0,0
( 2023/02/09 17:17:36.731) #left_data: ,5.3,4.08,5.6,4.21,0,0.96,0,0
( 2023/02/09 17:17:36.789) #left_data: ,5.92,0.99,4.96,2.89,0,0,0,0
( 2023/02/09 17:17:36.848) #left_data: ,0.19,0,0,0,0,0,0,0
( 2023/02/09 17:17:36.909) #left_data: ,0.19,0,0,0,0,0,0,0
( 2023/02/09 17:17:36.976) #left_data: ,0.19,0,0,0,0,0,0,0
( 2023/02/09 17:17:37.038) #left_data: ,0.19,0,0,0,0,0,0,0
( 2023/02/09 17:17:37.096) #left_data: ,0.19,0,0,0,0,0,0,0
( 2023/02/09 17:17:37.156) #left_data: ,0.19,0,0,0,0,0,0,0
( 2023/02/09 17:17:37.218) #left_data: ,0.11,0,0.01,0,0,0,0,0
( 2023/02/09 17:17:37.277) #left_data: ,0.11,0,0.01,0,0,0,0,0
( 2023/02/09 17:17:37.338) #left_data: ,0.02,0,0,0,0,0.07,5.12,5.24
( 2023/02/09 17:17:37.399) #left_data: ,2.82,0.19,1.17,1.57,0,1.61,6.49,6.42
( 2023/02/09 17:17:37.456) #left_data: ,2.82,0.19,1.17,1.57,0,1.61,6.49,6.42
( 2023/02/09 17:17:37.516) #left_data: ,3.4,0.79,1.51,2.31,0,1.72,4.17,2.98
( 2023/02/09 17:17:37.581) #left_data: ,3.05,1.15,2.26,2.5,0,1.39,0.15,1.09
( 2023/02/09 17:17:37.646) #left_data: ,2.95,0.4,2.92,2.92,0,1.51,0.34,0.25
( 2023/02/09 17:17:37.707) #left_data: ,3.4,1.37,3.74,3.47,0,1.41,0.03,0.01
( 2023/02/09 17:17:37.764) #left_data: ,4.54,2.61,4.64,4.08,0,0.84,0,0
( 2023/02/09 17:17:37.822) #left_data: ,4.54,2.61,4.64,4.08,0,0.84,0,0
( 2023/02/09 17:17:37.883) #left_data: ,5.66,0.7,4.54,3.05,0,0,0,0
( 2023/02/09 17:17:37.949) #left_data: ,0.53,0,0.49,0.5,0,0,0,0
( 2023/02/09 17:17:38.012) #left_data: ,0,0,0,0,0,0,0,0
( 2023/02/09 17:17:38.077) #left_data: ,0.09,0,0,0,0,0,0,0
( 2023/02/09 17:17:38.134) #left_data: ,0.09,0,0,0,0,0,0,0
( 2023/02/09 17:17:38.194) #left_data: ,0.11,0,0,0,0,0,0,0
( 2023/02/09 17:17:38.258) #left_data: ,0.16,0,0,0,0,0,0,0
( 2023/02/09 17:17:38.325) #left_data: ,0.09,0,0,0,0,0,0,0
( 2023/02/09 17:17:38.388) #left_data: ,0.09,0,0,0,0,0,0,0
( 2023/02/09 17:17:38.446) #left_data: ,0,0,0,0,0,0.1,4.85,5.66
( 2023/02/09 17:17:38.506) #left_data: ,0.23,0,0.22,0.65,0,1.49,6.27,6.72
( 2023/02/09 17:17:38.570) #left_data: ,3.01,0.38,0.63,1.89,0.01,2.01,5.54,5.54
( 2023/02/09 17:17:38.634) #left_data: ,3.01,0.95,1.8,2.36,0,1.83,2.7,2.85
( 2023/02/09 17:17:38.694) #left_data: ,2.44,1.21,2.31,2.44,0,1.55,0.05,0.08
( 2023/02/09 17:17:38.752) #left_data: ,2.64,0.55,2.89,2.92,0,1.39,0.54,0.49
( 2023/02/09 17:17:38.809) #left_data: ,3.11,1.78,3.74,3.36,0,1.55,0.26,0.23
( 2023/02/09 17:17:38.871) #left_data: ,3.74,3.05,4.64,4.03,0,1.67,0,0.01
( 2023/02/09 17:17:38.937) #left_data: ,5.07,4.45,5.42,4.45,0,1.26,0,0
( 2023/02/09 17:17:38.999) #left_data: ,6.34,3.74,4.8,3.29,0,0.15,0,0
( 2023/02/09 17:17:39.058) #left_data: ,5.92,0.19,0.7,1.27,0,0,0,0
( 2023/02/09 17:17:39.181) #left_data: ,0.45,0,0,0,0,0,0,0
( 2023/02/09 17:17:39.246) #left_data: ,0.09,0,0,0,0,0,0,0
( 2023/02/09 17:17:39.311) #left_data: ,0.15,0,0,0,0,0,0,0
( 2023/02/09 17:17:39.374) #left_data: ,0.12,0,0,0,0,0,0,0
( 2023/02/09 17:17:39.433) #left_data: ,0.02,0,0,0,0,0,0,0
( 2023/02/09 17:17:39.493) #left_data: ,0.04,0,0.08,0.01,0,0,0,0
( 2023/02/09 17:17:39.557) #left_data: ,0,0,0,0,0,0.01,0.93,0.47
( 2023/02/09 17:17:39.622) #left_data: ,0.38,0,0,0.92,0,0.68,7.13,7.39
( 2023/02/09 17:17:39.686) #left_data: ,0.38,0,0,0.92,0,0.68,7.13,7.39
( 2023/02/09 17:17:39.744) #left_data: ,2.73,0.02,2.23,2.31,0,2.21,4.3,3.18
( 2023/02/09 17:17:39.802) #left_data: ,2.47,0.88,2.76,2.39,0,1.74,1.28,0.28
( 2023/02/09 17:17:39.861) #left_data: ,2.47,0.88,2.76,2.39,0,1.74,1.28,0.28
( 2023/02/09 17:17:39.928) #left_data: ,2.85,2.23,3.43,2.58,0,1.07,0.66,0.33
( 2023/02/09 17:17:39.993) #left_data: ,3.66,3.51,4.17,3.22,0,0.9,0.23,0.06
( 2023/02/09 17:17:40.051) #left_data: ,3.66,3.51,4.17,3.22,0,0.9,0.23,0.06
( 2023/02/09 17:17:40.110) #left_data: ,4.96,4.96,5.18,3.99,0,0.19,0,0
( 2023/02/09 17:17:40.170) #left_data: ,6.42,1.32,1.32,0.79,0,0,0,0
( 2023/02/09 17:17:40.236) #left_data: ,6.42,1.32,1.32,0.79,0,0,0,0
( 2023/02/09 17:17:40.304) #left_data: ,0.54,0,0,0,0,0,0,0
( 2023/02/09 17:17:40.367) #left_data: ,0.11,0,0,0,0,0,0,0
( 2023/02/09 17:17:40.425) #left_data: ,0.21,0,0,0,0,0,0,0
( 2023/02/09 17:17:40.484) #left_data: ,0.18,0,0,0,0,0,0,0
( 2023/02/09 17:17:40.548) #left_data: ,0.18,0,0,0,0,0,0,0
( 2023/02/09 17:17:40.616) #left_data: ,0,0,0.08,0,0,0,0,0
( 2023/02/09 17:17:40.681) #left_data: ,0,0,0.05,0,0,0,0,0
( 2023/02/09 17:17:40.738) #left_data: ,0,0,0.01,0,0,0.11,5.01,5.42
( 2023/02/09 17:17:40.795) #left_data: ,0,0,0.01,0,0,0.11,5.01,5.42
( 2023/02/09 17:17:40.860) #left_data: ,1.78,0.51,0.28,1.53,0,1.72,5.92,5.79
( 2023/02/09 17:17:40.926) #left_data: ,1.78,0.51,0.28,1.53,0,1.72,5.92,5.79
( 2023/02/09 17:17:40.987) #left_data: ,1.99,1.13,1.69,2.01,0,1.76,3.62,3.22
( 2023/02/09 17:17:41.046) #left_data: ,2.73,2.11,3.29,2.64,0,1.11,0.63,0.53
( 2023/02/09 17:17:41.105) #left_data: ,2.73,2.11,3.29,2.64,0,1.11,0.63,0.53
( 2023/02/09 17:17:41.165) #left_data: ,3.66,3.43,3.99,2.95,0,0.76,0.16,0.07
( 2023/02/09 17:17:41.235) #left_data: ,4.85,4.26,4.85,3.36,0,0.2,0,0
( 2023/02/09 17:17:41.300) #left_data: ,7.67,4.03,3.25,0.62,0,0,0,0
( 2023/02/09 17:17:41.361) #left_data: ,7.67,4.03,3.25,0.62,0,0,0,0
( 2023/02/09 17:17:41.419) #left_data: ,5.48,0.76,0.78,0.06,0,0,0,0
( 2023/02/09 17:17:41.480) #left_data: ,0.28,0,0,0,0,0,0,0
( 2023/02/09 17:17:41.547) #left_data: ,0.14,0,0,0,0,0,0,0
( 2023/02/09 17:17:41.614) #left_data: ,0.14,0,0,0,0,0,0,0
( 2023/02/09 17:17:41.688) #left_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:17:41.746) #left_data: ,0.05,0,0.01,0,0,0,0,0
( 2023/02/09 17:17:41.805) #left_data: ,0.08,0,0.05,0,0,0,0,0
( 2023/02/09 17:17:41.868) #left_data: ,0.08,0,0.05,0,0,0,0,0
( 2023/02/09 17:17:41.936) #left_data: ,0.4,0,0,0.41,0,1.23,6.57,7.39
( 2023/02/09 17:17:42.000) #left_data: ,3.22,0.05,0.76,0.76,0,1.57,6.49,6.72
( 2023/02/09 17:17:42.057) #left_data: ,3.22,0.05,0.76,0.76,0,1.57,6.49,6.72
( 2023/02/09 17:17:42.117) #left_data: ,4.64,0.96,1.74,1.78,0,0.57,1.53,0.26
( 2023/02/09 17:17:42.182) #left_data: ,4.96,2.08,2.42,1.85,0,1.19,0.64,0.35
( 2023/02/09 17:17:42.247) #left_data: ,4.96,2.08,2.42,1.85,0,1.19,0.64,0.35
( 2023/02/09 17:17:42.310) #left_data: ,6.57,4.35,3.99,2.16,0,0.81,0.04,0
( 2023/02/09 17:17:42.370) #left_data: ,7.86,5.3,4.45,1.57,0,0.5,0,0
( 2023/02/09 17:17:42.428) #left_data: ,7.86,5.3,4.45,1.57,0,0.5,0,0
( 2023/02/09 17:17:42.491) #left_data: ,8.47,4.26,3.22,0.61,0,0.02,0,0
( 2023/02/09 17:17:42.560) #left_data: ,0.31,0,0,0,0,0,0,0
( 2023/02/09 17:17:42.624) #left_data: ,0.19,0,0,0,0,0,0,0
( 2023/02/09 17:17:42.687) #left_data: ,0.19,0,0,0,0,0,0,0
( 2023/02/09 17:17:42.745) #left_data: ,0.2,0,0,0,0,0,0,0
( 2023/02/09 17:17:42.805) #left_data: ,0.12,0,0,0,0,0,0,0
( 2023/02/09 17:17:42.872) #left_data: ,0.06,0,0,0,0,0,0,0
( 2023/02/09 17:17:42.937) #left_data: ,0.02,0,0.07,0,0,0,0,0
( 2023/02/09 17:17:42.999) #left_data: ,0,0,0,0,0,0.06,2.26,1.83
( 2023/02/09 17:17:43.057) #left_data: ,0.16,0,0,0.41,0,0.98,6.72,7.58
( 2023/02/09 17:17:43.116) #left_data: ,1.89,0.1,0.91,1.39,0,1.96,6.49,6.88
( 2023/02/09 17:17:43.181) #left_data: ,1.89,0.1,0.91,1.39,0,1.96,6.49,6.88
( 2023/02/09 17:17:43.250) #left_data: ,3.78,0.78,2.67,2.73,0,1.76,0.73,1.18
( 2023/02/09 17:17:43.312) #left_data: ,3.95,1.69,3.32,2.76,0,0.82,0.37,0.21
( 2023/02/09 17:17:43.368) #left_data: ,3.95,1.69,3.32,2.76,0,0.82,0.37,0.21
( 2023/02/09 17:17:43.425) #left_data: ,4.21,2.11,3.7,2.95,0,0.2,0.04,0.02
( 2023/02/09 17:17:43.485) #left_data: ,6.88,4.21,5.12,3.43,0,0.8,0,0
( 2023/02/09 17:17:43.549) #left_data: ,6.88,4.21,5.12,3.43,0,0.8,0,0
( 2023/02/09 17:17:43.612) #left_data: ,7.58,3.58,4.8,2.42,0,0.07,0,0
( 2023/02/09 17:17:43.671) #left_data: ,7.58,3.58,4.8,2.42,0,0.07,0,0
( 2023/02/09 17:17:43.729) #left_data: ,0.54,0,0,0,0,0,0,0
( 2023/02/09 17:17:43.788) #left_data: ,0.21,0,0,0,0,0,0,0
( 2023/02/09 17:17:43.852) #left_data: ,0.3,0,0,0,0,0,0,0
( 2023/02/09 17:17:43.921) #left_data: ,0.15,0,0,0,0,0,0,0
( 2023/02/09 17:17:43.984) #left_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:17:44.041) #left_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:17:44.100) #left_data: ,0.07,0,0.03,0,0,0,0,0
( 2023/02/09 17:17:44.225) #left_data: ,0.27,0,0,0.28,0,0.86,6.42,7.39
( 2023/02/09 17:17:44.287) #left_data: ,2.58,0,0.42,0.35,0,1.25,6.49,7.05
( 2023/02/09 17:17:44.345) #left_data: ,3.51,0.53,1.19,1.23,0,1.36,5.66,5.6
( 2023/02/09 17:17:44.404) #left_data: ,3.82,0.18,0.78,1.19,0,0.62,3.74,2.85
( 2023/02/09 17:17:44.463) #left_data: ,3.74,1.07,1.3,1.19,0,0.12,2.23,0.79
( 2023/02/09 17:17:44.527) #left_data: ,4.26,2.34,2.16,1.51,0,1.23,0.23,0.78
( 2023/02/09 17:17:44.592) #left_data: ,5.36,3.51,3.15,2.11,0,0.06,0.74,0.3
( 2023/02/09 17:17:44.654) #left_data: ,5.36,3.51,3.15,2.11,0,0.06,0.74,0.3
( 2023/02/09 17:17:44.720) #left_data: ,7.39,5.01,4.21,1.74,0,0.26,0,0
( 2023/02/09 17:17:44.779) #left_data: ,7.13,1.51,0.73,0.61,0,0,0,0
( 2023/02/09 17:17:44.843) #left_data: ,0.83,0,0,0,0,0,0,0
( 2023/02/09 17:17:44.908) #left_data: ,0.31,0,0,0,0,0,0,0
( 2023/02/09 17:17:44.971) #left_data: ,0.28,0,0,0,0,0,0,0
( 2023/02/09 17:17:45.029) #left_data: ,0.25,0,0,0,0,0,0,0
( 2023/02/09 17:17:45.088) #left_data: ,0.2,0,0,0,0,0,0,0
( 2023/02/09 17:17:45.152) #left_data: ,0.13,0,0,0,0,0,0,0
( 2023/02/09 17:17:45.217) #left_data: ,0.07,0,0.03,0,0,0,0,0
( 2023/02/09 17:17:45.278) #left_data: ,0,0,0,0,0,0,0.02,0.16
( 2023/02/09 17:17:45.336) #left_data: ,0.06,0,0,0,0,0.25,5.54,6.2
( 2023/02/09 17:17:45.394) #left_data: ,0.45,0,0.08,1.16,0,1.02,6.27,6.49
( 2023/02/09 17:17:45.456) #left_data: ,2.89,0.3,1.2,1.37,0,1.8,5.42,5.24
( 2023/02/09 17:17:45.526) #left_data: ,3.36,0.97,1.59,2.26,0,2.08,3.62,2.85
( 2023/02/09 17:17:45.590) #left_data: ,3.36,0.97,1.59,2.26,0,2.08,3.62,2.85
( 2023/02/09 17:17:45.650) #left_data: ,3.36,0.4,3.01,3.11,0,1.94,0.63,0.49
( 2023/02/09 17:17:45.708) #left_data: ,3.55,1.43,3.74,3.55,0,1.78,0.13,0.12
( 2023/02/09 17:17:45.767) #left_data: ,3.55,1.43,3.74,3.55,0,1.78,0.13,0.12
( 2023/02/09 17:17:45.832) #left_data: ,5.66,3.99,5.07,4.26,0,0.09,0,0
( 2023/02/09 17:17:45.902) #left_data: ,6.65,3.01,5.07,3.32,0,0.33,0,0
( 2023/02/09 17:17:45.965) #left_data: ,6.65,3.01,5.07,3.32,0,0.33,0,0
