( 2023/02/09 15:46:50.494) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 15:48:11.730) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:11.794) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:11.857) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:11.923) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:11.984) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.041) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.105) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.172) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.240) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.303) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.361) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.425) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.491) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.556) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.614) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.675) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.733) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.796) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.860) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.923) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:12.981) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:13.039) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:13.103) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:13.169) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:13.233) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:13.293) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:13.352) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:13.414) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:13.477) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:13.543) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:13.601) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:13.660) #right_data: ,0.01,0,0,0,0,0,0,0
